# Device/Package xc7vx690tffg1761 12/21/2011 15:15:51                                                                                                   

!Pin  Pin_Name                      Memory_Byte_Group  Bank  VCCAUX_Group  Super_Logic_Region  I/O_Type  No-Connect
K19   IO_L14P_T2_SRCC_38            2                  38    5             NA                  HP        NA
J18   IO_L14N_T2_SRCC_38            2                  38    5             NA                  HP        NA
F20   IO_L15P_T2_DQS_38             2                  38    5             NA                  HP        NA
E20   IO_L15N_T2_DQS_38             2                  38    5             NA                  HP        NA
K17   IO_L16P_T2_38                 2                  38    5             NA                  HP        NA
J17   IO_L16N_T2_38                 2                  38    5             NA                  HP        NA
J20   IO_L17P_T2_38                 2                  38    5             NA                  HP        NA
H20   IO_L17N_T2_38                 2                  38    5             NA                  HP        NA
H18   IO_L18P_T2_38                 2                  38    5             NA                  HP        NA
G17   IO_L18N_T2_38                 2                  38    5             NA                  HP        NA
P18   IO_L19P_T3_38                 3                  38    5             NA                  HP        NA
P17   IO_L19N_T3_VREF_38            3                  38    5             NA                  HP        NA
M17   IO_L20P_T3_38                 3                  38    5             NA                  HP        NA
L17   IO_L20N_T3_38                 3                  38    5             NA                  HP        NA
N19   IO_L21P_T3_DQS_38             3                  38    5             NA                  HP        NA
N18   IO_L21N_T3_DQS_38             3                  38    5             NA                  HP        NA
M19   IO_L22P_T3_38                 3                  38    5             NA                  HP        NA
M18   IO_L22N_T3_38                 3                  38    5             NA                  HP        NA
P20   IO_L23P_T3_38                 3                  38    5             NA                  HP        NA
N20   IO_L23N_T3_38                 3                  38    5             NA                  HP        NA
L20   IO_L24P_T3_38                 3                  38    5             NA                  HP        NA
L19   IO_L24N_T3_38                 3                  38    5             NA                  HP        NA
K20   IO_25_VRP_38                  NA                 38    5             NA                  HP        NA
J16   IO_0_VRN_39                   NA                 39    5             NA                  HP        NA
C16   IO_L1P_T0_39                  0                  39    5             NA                  HP        NA
B16   IO_L1N_T0_39                  0                  39    5             NA                  HP        NA
B14   IO_L2P_T0_39                  0                  39    5             NA                  HP        NA
A14   IO_L2N_T0_39                  0                  39    5             NA                  HP        NA
C15   IO_L3P_T0_DQS_39              0                  39    5             NA                  HP        NA
C14   IO_L3N_T0_DQS_39              0                  39    5             NA                  HP        NA
D13   IO_L4P_T0_39                  0                  39    5             NA                  HP        NA
C13   IO_L4N_T0_39                  0                  39    5             NA                  HP        NA
D16   IO_L5P_T0_39                  0                  39    5             NA                  HP        NA
D15   IO_L5N_T0_39                  0                  39    5             NA                  HP        NA
